"","Judge","car_alone","never_airplane","loaner","clothes_second","bulk","local_products","unplug","low_temperature","vegetarian","air_drying","car_alone_text","never_airplane_text","loaner_text","clothes_second_text","bulk_text","local_products_text","unplug_text","low_temperature_text","vegetarian_text","air_drying_text","age","situation","residence","occupation","Habit","Score"
"261","131","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","not being able to move around as I want and when I want","I wouldn't stop myself from traveling because it's missing out on too many indispensable things","It requires organization and anticipation","it's sometimes hard to find pants in my size, but it allows to find original and cheap clothes","no constraint in my eyes, you just need to have a new reflex","for vegetarians, exotic fruits or others have sought-after virtues not found in non-exotic foods","just think about it and have the reflex","cheaper electricity","complicated when we are invited, complicated when we are in the bush and we have no choice sometimes","I don't mind having less space while my clothes are drying",22,"H","City","Student","never_airplane_score",3
"262","131","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","not being able to move around as I want and when I want","I wouldn't stop myself from traveling because it's missing out on too many indispensable things","It requires organization and anticipation","it's sometimes hard to find pants in my size, but it allows to find original and cheap clothes","no constraint in my eyes, you just need to have a new reflex","for vegetarians, exotic fruits or others have sought-after virtues not found in non-exotic foods","just think about it and have the reflex","cheaper electricity","complicated when we are invited, complicated when we are in the bush and we have no choice sometimes","I don't mind having less space while my clothes are drying",22,"H","City","Student","unplug_score",0
"263","132","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No purchase of a new car","Travel less","Networking","Networking","Organize your purchases","Change your eating habits","Take the necessary time","Comfort","Gastronomies","Take more time",57,"H","City","With a job","never_airplane_score",4
"264","132","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No purchase of a new car","Travel less","Networking","Networking","Organize your purchases","Change your eating habits","Take the necessary time","Comfort","Gastronomies","Take more time",57,"H","City","With a job","unplug_score",2
"265","133","No","No","Yes","No","Yes","No","Yes","Yes","No","Yes","Living in a rural area implies certain constraints such as travelling to work...","I fly once every 3 years to travel I don't find that it has a big impact compared to people who travel on a regular basis...","Benefit concerns the economy but also the overconsumption","I don't buy a lot of clothes because I keep them for a long time so I take new ones","Avoiding waste and polluting our planet","Unfortunately some products are not local but I only buy seasonal products","It's a habit.","Already in place, and we prefer to add a layer of clothing","We have reduced our meat consumption, but there is no question of stopping eating it","We never use the dryer",49,"H","Rural","With a job","never_airplane_score",3
"266","133","No","No","Yes","No","Yes","No","Yes","Yes","No","Yes","Living in a rural area implies certain constraints such as travelling to work...","I fly once every 3 years to travel I don't find that it has a big impact compared to people who travel on a regular basis...","Benefit concerns the economy but also the overconsumption","I don't buy a lot of clothes because I keep them for a long time so I take new ones","Avoiding waste and polluting our planet","Unfortunately some products are not local but I only buy seasonal products","It's a habit.","Already in place, and we prefer to add a layer of clothing","We have reduced our meat consumption, but there is no question of stopping eating it","We never use the dryer",49,"H","Rural","With a job","unplug_score",2
"267","134","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","working hours, traffic jams","Do not travel abroad anymore","Difficulty to find loans or purchase second hand in a short period of time","RAS","Impossible to find many products without packaging","local products are not always readily available","This will decrease my energy impact so that's good. The only constraint is my laptop where I sometimes have pages open that I want/need to keep open.","Just think about it. I don't mind putting on a sweater when I'm in my room, and when my extremities get cold, I just stick to the radiator.","Reduce meat consumption yes, stop it no","Time constraint with children",40,"M","City","With a job","never_airplane_score",3
"268","134","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","working hours, traffic jams","Do not travel abroad anymore","Difficulty to find loans or purchase second hand in a short period of time","RAS","Impossible to find many products without packaging","local products are not always readily available","This will decrease my energy impact so that's good. The only constraint is my laptop where I sometimes have pages open that I want/need to keep open.","Just think about it. I don't mind putting on a sweater when I'm in my room, and when my extremities get cold, I just stick to the radiator.","Reduce meat consumption yes, stop it no","Time constraint with children",40,"M","City","With a job","unplug_score",0
"269","135","No","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","I always travel with my dog","I am content with visits to my region, especially to nature","Using equipment other than mine is a risk for accidents","I buy few new clothes and use the ones I have as much as possible","impact on the climate, certainly, but beware also of the quite frequent additional costs","the only non-local fruit I can eat is banana but it is not mandatory to eat it","it's a reflex for me","no need to overheat an unused room","I do not compromise on my diet","my laundry has always been air-dried",77,"L","Rural","Retired","never_airplane_score",0
"270","135","No","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","I always travel with my dog","I am content with visits to my region, especially to nature","Using equipment other than mine is a risk for accidents","I buy few new clothes and use the ones I have as much as possible","impact on the climate, certainly, but beware also of the quite frequent additional costs","the only non-local fruit I can eat is banana but it is not mandatory to eat it","it's a reflex for me","no need to overheat an unused room","I do not compromise on my diet","my laundry has always been air-dried",77,"L","Rural","Retired","unplug_score",1
"271","136","No","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Take the children to two different locations","To discover other cultures, other people and to realize the impacts on the climate in other countries...","It all depends on the material","Reuse what is not used or only slightly used","This means having more time to shop at different locations","Difficult depending on the season","Many devices are connected, it would take extra time to manage this each time","It is better to sleep in a room that is not too warm","I think it is necessary to eat everything","More time management is needed",41,"H","Rural","With a job","never_airplane_score",2
"272","136","No","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Take the children to two different locations","To discover other cultures, other people and to realize the impacts on the climate in other countries...","It all depends on the material","Reuse what is not used or only slightly used","This means having more time to shop at different locations","Difficult depending on the season","Many devices are connected, it would take extra time to manage this each time","It is better to sleep in a room that is not too warm","I think it is necessary to eat everything","More time management is needed",41,"H","Rural","With a job","unplug_score",4
"273","137","No","No","Yes","No","No","No","No","No","No","Yes","A twenty-minute drive to the outskirts of town would take much longer by bus. It also requires that you adapt your schedule to bus departures that are sometimes only every thirty minutes. That is to say that I would have had time to make the outward journey, the reason for my trip, and the return journey and I would still not have arrived by public transport. Moreover all the destinations are not served by the public transport except has reason to take one in the morning early and to come to be taken at the station or bus station. In any case it is a loss of autonomy out of norm. Since I have to move around very regularly, it is unthinkable for me to have to follow other people's schedules or routes. On the other hand, I don't use the car to go to the city center because of the existence of the subway (except if it's in the middle of the night to compensate for the closure)","I've only taken it very rarely. But I understand that it can be an easy solution for those who need it","I often get things lent to me by my family, but it is more complicated when I need specific material. So buying is often the only solution","Sometimes you can find nice clothes in second hand but very rarely in men. I'm quite complicated but if I find it why not.","In addition to specialty stores, this often greatly reduces the choice available But to generalize in the classic shops","Not very constraining to do but I must admit that even if avocado is an ecological disaster, it is still good","I obviously have bad habits","So sometimes I have to resort to plaid and sweaters, but more out of necessity than comfort","I eat less and less meat, but I will not adopt a strictly vegetarian diet. Not for the moment still","It's not going to improve my carbon footprint, but I do let the clothes air dry",21,"H","City","Student","never_airplane_score",2
"274","137","No","No","Yes","No","No","No","No","No","No","Yes","A twenty-minute drive to the outskirts of town would take much longer by bus. It also requires that you adapt your schedule to bus departures that are sometimes only every thirty minutes. That is to say that I would have had time to make the outward journey, the reason for my trip, and the return journey and I would still not have arrived by public transport. Moreover all the destinations are not served by the public transport except has reason to take one in the morning early and to come to be taken at the station or bus station. In any case it is a loss of autonomy out of norm. Since I have to move around very regularly, it is unthinkable for me to have to follow other people's schedules or routes. On the other hand, I don't use the car to go to the city center because of the existence of the subway (except if it's in the middle of the night to compensate for the closure)","I've only taken it very rarely. But I understand that it can be an easy solution for those who need it","I often get things lent to me by my family, but it is more complicated when I need specific material. So buying is often the only solution","Sometimes you can find nice clothes in second hand but very rarely in men. I'm quite complicated but if I find it why not.","In addition to specialty stores, this often greatly reduces the choice available But to generalize in the classic shops","Not very constraining to do but I must admit that even if avocado is an ecological disaster, it is still good","I obviously have bad habits","So sometimes I have to resort to plaid and sweaters, but more out of necessity than comfort","I eat less and less meat, but I will not adopt a strictly vegetarian diet. Not for the moment still","It's not going to improve my carbon footprint, but I do let the clothes air dry",21,"H","City","Student","unplug_score",2
"275","138","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Family constraints","There are already beautiful things to see in France","I apply minimalism and zero waste","We must anticipate and adapt","I already buy in bulk, at the market as much as possible but I can't find everything. I still have to go to the supermarket and get some packaging","Children like certain products that we sometimes buy to please them","We are already doing it","We heat to 20°. 19° seems too hard to me","We buy meat only in short circuit and limit its consumption","We don't do but winter. Too wet in our region. We limit as soon as possible",38,"H","City","With a job","never_airplane_score",1
"276","138","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Family constraints","There are already beautiful things to see in France","I apply minimalism and zero waste","We must anticipate and adapt","I already buy in bulk, at the market as much as possible but I can't find everything. I still have to go to the supermarket and get some packaging","Children like certain products that we sometimes buy to please them","We are already doing it","We heat to 20°. 19° seems too hard to me","We buy meat only in short circuit and limit its consumption","We don't do but winter. Too wet in our region. We limit as soon as possible",38,"H","City","With a job","unplug_score",1
"277","139","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","This reduces the carbon impact per person and it doesn't seem to be too restrictive if you do it with people you know","As a young person, we all have dreams of traveling abroad, so it would be complicated to forget about these dreams, but it could already have a positive impact","It's a great habit for me because it seems pretty useless to buy equipment that will only be used a few times and that will gather dust in a corner afterwards","It's true that there may be less choice and a lack of accessibility for physical second hand stores but with second hand sites like Vinted for example it's very easy to set up as a habit","I would love to be able to do this more often, but it's true that there aren't always these kinds of devices available to everyone and the choice can be quite limited, but it would really make a difference in terms of excessive waste and packaging","In France we are lucky to have a great selection of local fruits and vegetables and we can really do without exotic fruits and vegetables","It's a habit to get into but it takes very little time and effort and is very easy to implement","We are used to our comfort but putting on a sweater is not such a great effort to lower our carbon footprint","There are plenty of vegetarian alternatives to meat that are not only better for the environment but also for your health, but it's true that cutting meat out of your diet completely can be complicated, especially when going to restaurants","Very easy habit to implement and much more economical",19,"M","City","Student","never_airplane_score",3
"278","139","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","This reduces the carbon impact per person and it doesn't seem to be too restrictive if you do it with people you know","As a young person, we all have dreams of traveling abroad, so it would be complicated to forget about these dreams, but it could already have a positive impact","It's a great habit for me because it seems pretty useless to buy equipment that will only be used a few times and that will gather dust in a corner afterwards","It's true that there may be less choice and a lack of accessibility for physical second hand stores but with second hand sites like Vinted for example it's very easy to set up as a habit","I would love to be able to do this more often, but it's true that there aren't always these kinds of devices available to everyone and the choice can be quite limited, but it would really make a difference in terms of excessive waste and packaging","In France we are lucky to have a great selection of local fruits and vegetables and we can really do without exotic fruits and vegetables","It's a habit to get into but it takes very little time and effort and is very easy to implement","We are used to our comfort but putting on a sweater is not such a great effort to lower our carbon footprint","There are plenty of vegetarian alternatives to meat that are not only better for the environment but also for your health, but it's true that cutting meat out of your diet completely can be complicated, especially when going to restaurants","Very easy habit to implement and much more economical",19,"M","City","Student","unplug_score",0
"279","140","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","I made this choice for the long trips which allows to share the gasoline expenses but which limits the intimacy.","At the moment I don't mind, but in the future it could change and I'm more interested.","I prefer to have things at my disposal easily","I find it easy to find what I like in stores","Currently a student I find it complicated but later why not","Currently a student, this way of life does not suit me","I don't find it restrictive in everyday life","I don't find it restrictive for everyday life","I would miss some animal foods in my diet","This drying system is easy to set up and efficient",21,"M","City","Student","never_airplane_score",4
"280","140","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","I made this choice for the long trips which allows to share the gasoline expenses but which limits the intimacy.","At the moment I don't mind, but in the future it could change and I'm more interested.","I prefer to have things at my disposal easily","I find it easy to find what I like in stores","Currently a student I find it complicated but later why not","Currently a student, this way of life does not suit me","I don't find it restrictive in everyday life","I don't find it restrictive for everyday life","I would miss some animal foods in my diet","This drying system is easy to set up and efficient",21,"M","City","Student","unplug_score",1
"281","141","No","No","Yes","No","No","No","Yes","No","No","Yes","Comfort","Travel is important to me, but air travel can be greatly reduced without being totally eradicated","Easy habit to get into","I am attached to the new for certain products (coats etc..) but it is possible to increase my consumption of second hand clothes","As a student the budget can be quite tight so I go for the easy way","These are foods that I enjoy and do not want to eliminate from my diet","It is necessary to think about it but it is a quick gesture","I need to be comfortable in my home and not feel cold","I don't want to change my diet to a vegan one, just reduce the proportion of meat","Depending on the context and the time you have available, I try to do it when possible but as a student who washes her clothes at the laundromat, it is difficult to hang all her clothes in her apartment.",21,"L","City","Student","never_airplane_score",5
"282","141","No","No","Yes","No","No","No","Yes","No","No","Yes","Comfort","Travel is important to me, but air travel can be greatly reduced without being totally eradicated","Easy habit to get into","I am attached to the new for certain products (coats etc..) but it is possible to increase my consumption of second hand clothes","As a student the budget can be quite tight so I go for the easy way","These are foods that I enjoy and do not want to eliminate from my diet","It is necessary to think about it but it is a quick gesture","I need to be comfortable in my home and not feel cold","I don't want to change my diet to a vegan one, just reduce the proportion of meat","Depending on the context and the time you have available, I try to do it when possible but as a student who washes her clothes at the laundromat, it is difficult to hang all her clothes in her apartment.",21,"L","City","Student","unplug_score",2
"283","142","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",NA,"I fly once every 5 years for long distance trips (the Caribbean in 2017)","I find that borrowing is going to be more advantageous to me economically speaking and then it doesn't make me hot or cold not to be the owner of an object that has no sentimental value, that I will use anyway only once.","I'm already doing it and I'm rearranging my old clothes","I'm already doing it","I already do this but I occasionally crave organic bananas or avocados","I don't think about it enough and do it from time to time","wool sweater and plaid on the legs at rest","I eat meat (chicken or beef, locally produced) four meals a week, seafood too and sardines, mackerel and legumes","I don't have a dryer and I don't want one!",66,"M","City","Retired","never_airplane_score",2
"284","142","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",NA,"I fly once every 5 years for long distance trips (the Caribbean in 2017)","I find that borrowing is going to be more advantageous to me economically speaking and then it doesn't make me hot or cold not to be the owner of an object that has no sentimental value, that I will use anyway only once.","I'm already doing it and I'm rearranging my old clothes","I'm already doing it","I already do this but I occasionally crave organic bananas or avocados","I don't think about it enough and do it from time to time","wool sweater and plaid on the legs at rest","I eat meat (chicken or beef, locally produced) four meals a week, seafood too and sardines, mackerel and legumes","I don't have a dryer and I don't want one!",66,"M","City","Retired","unplug_score",3
"285","143","Yes","No","Yes","Yes","No","No","Yes","Yes","No","Yes","Save money on gas","For some trips, flying is the only option","To make this choice the price should be more attractive ","Love to hunt and find the rare pearl and save money","Less packaging would be welcome","To eat local you need to have a substantial budget Moreover it is necessary to make work the dom tom","A habit to get into and after electricity savings","Overheated house bad for your health ","I like meat","Does not work in winter but at the same time the dryer heats the room where it is installed",53,"L","Rural","Retired","never_airplane_score",3
"286","143","Yes","No","Yes","Yes","No","No","Yes","Yes","No","Yes","Save money on gas","For some trips, flying is the only option","To make this choice the price should be more attractive ","Love to hunt and find the rare pearl and save money","Less packaging would be welcome","To eat local you need to have a substantial budget Moreover it is necessary to make work the dom tom","A habit to get into and after electricity savings","Overheated house bad for your health ","I like meat","Does not work in winter but at the same time the dryer heats the room where it is installed",53,"L","Rural","Retired","unplug_score",1
"287","144","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Too restrictive the car is my work tool","The choice to see the world","Avoid over-consumption, don't have material that you don't use much in your drawers and that take up space.","Save money, find different styles that are no longer available in the market.","Less packaging to be thrown away, but higher prices on some products.","Exorbitant cost of local products, diversify food.","Reduces the electricity bill, prevents the device from being damaged too quickly.","Constraint: being cold in the morning when you wake up. Better for your health","Do not exploit animals in horrible conditions. Constraint: Having to take vitamins to compensate for the lack.","Electricity savings. ",27,"M","Rural","With a job","never_airplane_score",3
"288","144","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Too restrictive the car is my work tool","The choice to see the world","Avoid over-consumption, don't have material that you don't use much in your drawers and that take up space.","Save money, find different styles that are no longer available in the market.","Less packaging to be thrown away, but higher prices on some products.","Exorbitant cost of local products, diversify food.","Reduces the electricity bill, prevents the device from being damaged too quickly.","Constraint: being cold in the morning when you wake up. Better for your health","Do not exploit animals in horrible conditions. Constraint: Having to take vitamins to compensate for the lack.","Electricity savings. ",27,"M","Rural","With a job","unplug_score",0
"289","145","Yes","No","Yes","Yes","Yes","No","No","Yes","No","Yes","The imposed choice prevents nuances. because my answer is neither yes nor no. moreover as a disabled person I do not spend my time to make blablacar to have passengers.","There are other areas of improvement for the environment!","the energy balance of possession is it in favor of the rent. that must depend on the concerned good.","When possible yes","not all products allow it","I do it when I can","my work prevents me from doing so","easy","I am an omnivore and in fifteen years we will eat animal meat that does not come from animals. moreover, animal proteins come from insect larvae! so once again the choice is too clear-cut to be realistic on a population scale","we don't have a dryer",52,"H","City","Other","never_airplane_score",5
"290","145","Yes","No","Yes","Yes","Yes","No","No","Yes","No","Yes","The imposed choice prevents nuances. because my answer is neither yes nor no. moreover as a disabled person I do not spend my time to make blablacar to have passengers.","There are other areas of improvement for the environment!","the energy balance of possession is it in favor of the rent. that must depend on the concerned good.","When possible yes","not all products allow it","I do it when I can","my work prevents me from doing so","easy","I am an omnivore and in fifteen years we will eat animal meat that does not come from animals. moreover, animal proteins come from insect larvae! so once again the choice is too clear-cut to be realistic on a population scale","we don't have a dryer",52,"H","City","Other","unplug_score",4
"291","146","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Economy, meeting, constraints, being hyper organized, on time, knowing your schedule in advance...","I like to travel, to see the world however there is already a lot to do in France and our neighboring countries","I'm already doing it","Economy recycling, constraint clothes wear out faster","Economy, avoid packaging, plastic, recycling ... no specific constraints except to remember to take his cotton bags ...","I buy a lot of local products and favor it as soon as I can... however, going without bananas, avocado which are very interesting fruits from a nutritional point of view seems difficult to me, and even more for chocolate. I like the biocoop network which does not receive any goods by plane...","I do it for health reasons, especially...","We heat with wood, which unfortunately pollutes a lot. Our cottage is small and quickly heated","I was a vegetarian for more than fifteen years. I had to go back to it during my pregnancies. Now that I am ready to finish breastfeeding, I am thinking of becoming a vegetarian again. However, my meat consumption is very limited, once or twice a week and my fish consumption is almost non-existent. I eat a few fatty fish for their omega 3 content, such as mackerel and local trout.","We don't have a dryer. Apparently, it also wears out the clothes a lot...",38,"L","Rural","Other","never_airplane_score",1
"292","146","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Economy, meeting, constraints, being hyper organized, on time, knowing your schedule in advance...","I like to travel, to see the world however there is already a lot to do in France and our neighboring countries","I'm already doing it","Economy recycling, constraint clothes wear out faster","Economy, avoid packaging, plastic, recycling ... no specific constraints except to remember to take his cotton bags ...","I buy a lot of local products and favor it as soon as I can... however, going without bananas, avocado which are very interesting fruits from a nutritional point of view seems difficult to me, and even more for chocolate. I like the biocoop network which does not receive any goods by plane...","I do it for health reasons, especially...","We heat with wood, which unfortunately pollutes a lot. Our cottage is small and quickly heated","I was a vegetarian for more than fifteen years. I had to go back to it during my pregnancies. Now that I am ready to finish breastfeeding, I am thinking of becoming a vegetarian again. However, my meat consumption is very limited, once or twice a week and my fish consumption is almost non-existent. I eat a few fatty fish for their omega 3 content, such as mackerel and local trout.","We don't have a dryer. Apparently, it also wears out the clothes a lot...",38,"L","Rural","Other","unplug_score",1
"293","147","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","No","Benefits: Savings, meetings Constraints: loss of time, uncertainty on the schedule, last minute problems, risk of delay in case of imperative","Benefit: less pollution, energy savings Constraints: longer travel time, inability to see close people again, loss of tourist areas","Benefits: saving money, saving space, avoiding obsolescence, technical improvement Constraints: difficulty to find the object, to transport it, to know how to use it, delay before having it","Benefit, economy, allows to see the quality of the clothing and its resistance, allows to find cuts which are appropriate but which are not any more in fashion Constraint: for people with an atypical morphology, it is difficult to find a garment that fits. Unavailability of a type of garment when you need it","Benefit: less waste and pollution Disadvantages: not always adapted to the intended use, transport, quality conservation, weight of containers to be transported","Benefits ' seasonal food, in accordance with our digestive capacities, food resilience Disadvantages: less variety in the dishes","Advantages : economy, less wear Disadvantages : obligation to redo some settings","Benefit: lower bill Disadvantage: depending on the activity and thermogenesis of the person, it is not always manageable","Benefit: better food balance Disadvantages: our physiology is not adapted to completely vegetable products, risk of nutritional deficiency, temptation for industrialists to imitate animal products by using ingredients of poor nutritional quality and numerous additives that are harmful in the long term","less deterioration of the laundry. drying too slow for thick clothes and risk of musty smell, problem of space for sheets and large pieces, need to have large hangers",54,"M","City","With a job","never_airplane_score",4
"294","147","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","No","Benefits: Savings, meetings Constraints: loss of time, uncertainty on the schedule, last minute problems, risk of delay in case of imperative","Benefit: less pollution, energy savings Constraints: longer travel time, inability to see close people again, loss of tourist areas","Benefits: saving money, saving space, avoiding obsolescence, technical improvement Constraints: difficulty to find the object, to transport it, to know how to use it, delay before having it","Benefit, economy, allows to see the quality of the clothing and its resistance, allows to find cuts which are appropriate but which are not any more in fashion Constraint: for people with an atypical morphology, it is difficult to find a garment that fits. Unavailability of a type of garment when you need it","Benefit: less waste and pollution Disadvantages: not always adapted to the intended use, transport, quality conservation, weight of containers to be transported","Benefits ' seasonal food, in accordance with our digestive capacities, food resilience Disadvantages: less variety in the dishes","Advantages : economy, less wear Disadvantages : obligation to redo some settings","Benefit: lower bill Disadvantage: depending on the activity and thermogenesis of the person, it is not always manageable","Benefit: better food balance Disadvantages: our physiology is not adapted to completely vegetable products, risk of nutritional deficiency, temptation for industrialists to imitate animal products by using ingredients of poor nutritional quality and numerous additives that are harmful in the long term","less deterioration of the laundry. drying too slow for thick clothes and risk of musty smell, problem of space for sheets and large pieces, need to have large hangers",54,"M","City","With a job","unplug_score",1
"295","148","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Autonomy too far from the city","I like to travel and I would like to see my mother from time to time who lives 3000km away from me.","Absolutely","Yes, this is my choice","Oui","Not binding","This will decrease my energy impact so that's good. The only constraint is my laptop where I sometimes have pages open that I want/need to keep open.","Just think about it. I don't mind putting on a sweater when I'm in my room, and when my extremities get cold, I just stick to the radiator.","I am already almost vegetarian, I eat fish but rarely. The only constraint is that I can no longer eat cheese and eggs or cereals because these are foods that I like to eat. I cannot do without a bowl of cereal if the opportunity arises. The economic constraint doesn't bother me as much as the fact that I have to do without non-vegan foods in what I eat.","It costs me less money and despite the fact that my room smells musty throughout the day, I tell myself that all I have to do is open a window to air out.",77,"L","Rural","Retired","never_airplane_score",0
"296","148","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Autonomy too far from the city","I like to travel and I would like to see my mother from time to time who lives 3000km away from me.","Absolutely","Yes, this is my choice","Oui","Not binding","This will decrease my energy impact so that's good. The only constraint is my laptop where I sometimes have pages open that I want/need to keep open.","Just think about it. I don't mind putting on a sweater when I'm in my room, and when my extremities get cold, I just stick to the radiator.","I am already almost vegetarian, I eat fish but rarely. The only constraint is that I can no longer eat cheese and eggs or cereals because these are foods that I like to eat. I cannot do without a bowl of cereal if the opportunity arises. The economic constraint doesn't bother me as much as the fact that I have to do without non-vegan foods in what I eat.","It costs me less money and despite the fact that my room smells musty throughout the day, I tell myself that all I have to do is open a window to air out.",77,"L","Rural","Retired","unplug_score",3
"297","149","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","more sharing, more mutual aid","a lot to discover in the nearby countries","Difficult when you are careful","Quite difficult to find","Very nice distribution system","Only those arriving from our islands would be a little short","I already do this for every absence of more than one day","It's better than being hot","Eat more fruits and vegetables, which are clearly better for your health","I don't have a dryer, so I would never have one",62,"M","Rural","Retired","never_airplane_score",0
"298","149","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","more sharing, more mutual aid","a lot to discover in the nearby countries","Difficult when you are careful","Quite difficult to find","Very nice distribution system","Only those arriving from our islands would be a little short","I already do this for every absence of more than one day","It's better than being hot","Eat more fruits and vegetables, which are clearly better for your health","I don't have a dryer, so I would never have one",62,"M","Rural","Retired","unplug_score",0
"299","150","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","My working hours and location are irregular. I use blablacar for longer trips","I have done a lot of air travel. Since the pandemic, I think differently. I would like to travel more often by train. But the sncf lines to travel through France are lamentable, not to mention the exorbitant prices.","Borrowed equipment is of better quality than equipment purchased at a lower price and used only occasionally. Less impact on the climate","I hate fast fashion and its impact on the climate, as well as the working conditions in production. That said, I am able to buy a new garment ethically produced at the other end of the world","impact of packaging on the climate","I try to buy local and organic whenever possible. I'm falling for avocados, all the while knowing the water requirements in production. Ouch!!! Bad point","Done systematically every night","Honestly it's the cost of heating that influences my decision","I eat little protein of animal origin, knowing the impact of livestock on the climate and the environment. But knowing the impact of agriculture on the environment of grain production, not to mention the square kilometers of plastic in Spain that provides us with a plethora of vegetables ... I remain skeptical","I don't have a dryer. I use it only for the comforters, in a laundry",60,"M","City","With a job","never_airplane_score",2
"300","150","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","My working hours and location are irregular. I use blablacar for longer trips","I have done a lot of air travel. Since the pandemic, I think differently. I would like to travel more often by train. But the sncf lines to travel through France are lamentable, not to mention the exorbitant prices.","Borrowed equipment is of better quality than equipment purchased at a lower price and used only occasionally. Less impact on the climate","I hate fast fashion and its impact on the climate, as well as the working conditions in production. That said, I am able to buy a new garment ethically produced at the other end of the world","impact of packaging on the climate","I try to buy local and organic whenever possible. I'm falling for avocados, all the while knowing the water requirements in production. Ouch!!! Bad point","Done systematically every night","Honestly it's the cost of heating that influences my decision","I eat little protein of animal origin, knowing the impact of livestock on the climate and the environment. But knowing the impact of agriculture on the environment of grain production, not to mention the square kilometers of plastic in Spain that provides us with a plethora of vegetables ... I remain skeptical","I don't have a dryer. I use it only for the comforters, in a laundry",60,"M","City","With a job","unplug_score",0
"301","151","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Ma liberté","I have already traveled a lot","I hadn't thought of that","Hygiene","I still have doubts about hygiene and expiration dates","I already practice","It should be restarted faster","I'm already doing it","I already practice","I already practice",67,"M","City","Retired","never_airplane_score",2
"302","151","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Ma liberté","I have already traveled a lot","I hadn't thought of that","Hygiene","I still have doubts about hygiene and expiration dates","I already practice","It should be restarted faster","I'm already doing it","I already practice","I already practice",67,"M","City","Retired","unplug_score",2
"303","152","No","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes","I don't have a car or a license, nor the code.","I like to travel and I would like to see my mother from time to time who lives 3000km away from me.","Oui","Oui","Oui","I am able to do this but it would change my lifestyle. I would have to adapt to cooking only with seasonal fruits and vegetables and that can be restrictive when you have a specific dish in mind.","This will decrease my energy impact so that's good. The only constraint is my laptop where I sometimes have pages open that I want/need to keep open.","Just think about it. I don't mind putting on a sweater when I'm in my room, and when my extremities get cold, I just stick to the radiator.","I am already almost vegetarian, I eat fish but rarely. The only constraint is that I can no longer eat cheese and eggs or cereals because these are foods that I like to eat. I cannot do without a bowl of cereal if the opportunity arises. The economic constraint doesn't bother me as much as the fact that I have to do without non-vegan foods in what I eat.","It costs me less money and despite the fact that my room smells musty throughout the day, I tell myself that all I have to do is open a window to air out.",49,"M","City","With a job","never_airplane_score",5
